user_id,month,monthly_total_amount,transaction_count,monthly_budget_usage_rate_percent,previous_month_change_rate_percent,fixed_cost_amount,variable_cost_amount,subscription_total,top_category,top_category_amount,top_category_ratio_percent,frictionless_spending_ratio_percent,installment_amount,installment_ratio_percent,source_module
45,2026-03,2833300,76,167.6509,-18.5248,0,2833300,0,납부,1143900,40.3734,40.9134,307000,10.8354,catcher_llm.analysis.user_monthly_analysis
45,2026-04,3638200,87,215.2781,28.4086,0,3638200,0,납부,1255700,34.5143,45.7259,1651500,45.3933,catcher_llm.analysis.user_monthly_analysis
46,2026-01,2400900,86,125.7016,0.0,0,2400900,0,쇼핑,739100,30.7843,33.9498,320600,13.3533,catcher_llm.analysis.user_monthly_analysis
46,2026-02,2836000,85,148.4817,18.1224,0,2836000,0,쇼핑,720400,25.402,42.9972,285000,10.0494,catcher_llm.analysis.user_monthly_analysis
46,2026-03,3045400,86,159.445,7.3836,0,3045400,0,납부,1240600,40.7368,38.5861,674800,22.158,catcher_llm.analysis.user_monthly_analysis
46,2026-04,3195700,64,167.3141,4.9353,0,3195700,0,납부,1030400,32.2433,37.7507,382500,11.9692,catcher_llm.analysis.user_monthly_analysis
47,2026-01,1662700,58,332.54,0.0,0,1662700,5500,납부,701100,42.1664,92.5483,309000,18.5842,catcher_llm.analysis.user_monthly_analysis
47,2026-02,1521400,67,304.28,-8.4982,0,1521400,6000,납부,592400,38.9378,81.8983,3300,0.2169,catcher_llm.analysis.user_monthly_analysis
47,2026-03,1358200,80,271.64,-10.727,0,1358200,6200,납부,525800,38.713,50.5596,467300,34.4058,catcher_llm.analysis.user_monthly_analysis
47,2026-04,1681100,87,336.22,23.7741,0,1681100,2600,납부,892000,53.0605,76.2655,456600,27.1608,catcher_llm.analysis.user_monthly_analysis
48,2026-01,2890200,79,165.1543,0.0,0,2890200,0,납부,1329300,45.9934,31.8109,361200,12.4974,catcher_llm.analysis.user_monthly_analysis
48,2026-02,2630900,55,150.3371,-8.9717,0,2630900,0,납부,803500,30.5409,44.9694,816000,31.016,catcher_llm.analysis.user_monthly_analysis
48,2026-03,2245200,71,128.2971,-14.6604,0,2245200,0,납부,1187300,52.8817,55.71,10200,0.4543,catcher_llm.analysis.user_monthly_analysis
48,2026-04,4865100,55,278.0057,116.6889,0,4865100,0,쇼핑,1747800,35.9253,27.9583,2595900,53.3576,catcher_llm.analysis.user_monthly_analysis
49,2026-01,3041500,80,165.2989,0.0,0,3041500,9000,납부,800600,26.3225,64.557,642300,21.1179,catcher_llm.analysis.user_monthly_analysis
49,2026-02,2751200,101,149.5217,-9.5446,0,2751200,8900,납부,883600,32.1169,59.7994,34500,1.254,catcher_llm.analysis.user_monthly_analysis
49,2026-03,4586600,77,249.2717,66.7127,0,4586600,7200,쇼핑,2789500,60.8185,28.4503,2660200,57.9994,catcher_llm.analysis.user_monthly_analysis
49,2026-04,2625300,78,142.6793,-42.7615,0,2625300,11000,납부,788400,30.0309,54.4433,134800,5.1347,catcher_llm.analysis.user_monthly_analysis
50,2026-01,3623200,77,150.3402,0.0,0,3623200,8400,의료,838000,23.1287,36.5561,649500,17.9261,catcher_llm.analysis.user_monthly_analysis
50,2026-02,3098100,74,128.5519,-14.4927,0,3098100,8300,납부,999700,32.2682,39.8147,316500,10.2159,catcher_llm.analysis.user_monthly_analysis
50,2026-03,3205500,92,133.0083,3.4666,0,3205500,10600,납부,942100,29.3901,52.881,488300,15.2332,catcher_llm.analysis.user_monthly_analysis
50,2026-04,3612600,82,149.9004,12.7,0,3612600,10100,납부,1178500,32.6219,58.1576,799800,22.1392,catcher_llm.analysis.user_monthly_analysis
51,2026-01,3826200,61,125.8618,0.0,0,3826200,10600,납부,969200,25.3306,57.6107,990900,25.8978,catcher_llm.analysis.user_monthly_analysis
51,2026-02,3224800,87,106.0789,-15.7179,0,3224800,7800,쇼핑,870800,27.0032,46.8773,140000,4.3414,catcher_llm.analysis.user_monthly_analysis
51,2026-03,4464700,95,146.8651,38.4489,0,4464700,15000,의료,911900,20.4247,40.2804,1541300,34.5219,catcher_llm.analysis.user_monthly_analysis
51,2026-04,3588100,77,118.0296,-19.634,0,3588100,13000,납부,852800,23.7675,43.9118,610200,17.0062,catcher_llm.analysis.user_monthly_analysis
52,2026-01,3436300,88,150.7149,0.0,0,3436300,6800,쇼핑,1276800,37.1562,56.7034,436100,12.691,catcher_llm.analysis.user_monthly_analysis
52,2026-02,2994300,103,131.3289,-12.8627,0,2994300,13800,쇼핑,983000,32.829,62.4086,14500,0.4843,catcher_llm.analysis.user_monthly_analysis
52,2026-03,2684800,71,117.7544,-10.3363,0,2684800,8400,쇼핑,973100,36.2448,47.5454,142500,5.3077,catcher_llm.analysis.user_monthly_analysis
52,2026-04,3993700,87,175.1623,48.7522,0,3993700,11700,쇼핑,1838000,46.0225,28.4448,1096900,27.4658,catcher_llm.analysis.user_monthly_analysis
53,2026-01,3903200,76,130.9799,0.0,0,3903200,14300,납부,1303500,33.3957,51.2016,457700,11.7263,catcher_llm.analysis.user_monthly_analysis
53,2026-02,5009300,91,168.0973,28.3383,0,5009300,9800,의료,1267100,25.295,30.5172,1452100,28.9881,catcher_llm.analysis.user_monthly_analysis
53,2026-03,3694200,98,123.9664,-26.2532,0,3694200,12600,납부,1242700,33.6392,52.3875,305800,8.2778,catcher_llm.analysis.user_monthly_analysis
53,2026-04,4132600,82,138.6779,11.8673,0,4132600,18100,교육,900300,21.7853,51.1373,225500,5.4566,catcher_llm.analysis.user_monthly_analysis
54,2026-01,6080600,85,205.4257,0.0,0,6080600,0,쇼핑,3256100,53.549,34.1545,2646300,43.5204,catcher_llm.analysis.user_monthly_analysis
54,2026-02,3944500,57,133.2601,-35.1298,0,3944500,0,식비,780200,19.7794,46.0794,837000,21.2194,catcher_llm.analysis.user_monthly_analysis
54,2026-03,5554900,63,187.6655,40.8265,0,5554900,0,쇼핑,1506600,27.122,44.0368,1626200,29.2751,catcher_llm.analysis.user_monthly_analysis
54,2026-04,3219500,84,108.7669,-42.0422,0,3219500,0,납부,1311200,40.7268,47.38,178400,5.5412,catcher_llm.analysis.user_monthly_analysis
55,2026-01,2656000,52,124.6948,0.0,0,2656000,0,납부,614500,23.1363,42.3005,479900,18.0685,catcher_llm.analysis.user_monthly_analysis
55,2026-02,3001500,90,140.9155,13.0083,0,3001500,0,납부,1322100,44.048,37.6112,154400,5.1441,catcher_llm.analysis.user_monthly_analysis
55,2026-03,5492100,86,257.8451,82.9785,0,5492100,0,쇼핑,2758300,50.223,32.2591,2300000,41.8783,catcher_llm.analysis.user_monthly_analysis
55,2026-04,4038800,53,189.615,-26.4616,0,4038800,0,쇼핑,1545100,38.2564,32.2125,1201100,29.739,catcher_llm.analysis.user_monthly_analysis
56,2026-01,2504400,83,120.9855,0.0,0,2504400,0,납부,952900,38.049,29.1088,33700,1.3456,catcher_llm.analysis.user_monthly_analysis
56,2026-02,2472600,88,119.4493,-1.2698,0,2472600,0,납부,934300,37.7861,66.7071,460700,18.6322,catcher_llm.analysis.user_monthly_analysis
56,2026-03,3262600,69,157.6135,31.9502,0,3262600,0,납부,1070600,32.8143,61.6993,29400,0.9011,catcher_llm.analysis.user_monthly_analysis
56,2026-04,2724200,52,131.6039,-16.5022,0,2724200,0,납부,1199500,44.0313,50.1946,23600,0.8663,catcher_llm.analysis.user_monthly_analysis
57,2026-01,2860400,60,116.2764,0.0,0,2860400,11700,납부,762900,26.6711,38.4527,495000,17.3053,catcher_llm.analysis.user_monthly_analysis
57,2026-02,3983600,76,161.935,39.2672,0,3983600,10400,해외,1106700,27.7814,49.8419,559800,14.0526,catcher_llm.analysis.user_monthly_analysis
57,2026-03,4084300,76,166.0285,2.5279,0,4084300,7800,쇼핑,1409500,34.5102,27.3707,1075200,26.3252,catcher_llm.analysis.user_monthly_analysis
57,2026-04,2885600,61,117.3008,-29.349,0,2885600,7600,납부,898700,31.1443,42.7571,360100,12.4792,catcher_llm.analysis.user_monthly_analysis
58,2026-01,3364800,65,169.0854,0.0,0,3364800,0,납부,1225200,36.4123,33.372,580900,17.264,catcher_llm.analysis.user_monthly_analysis
58,2026-02,3457200,83,173.7286,2.7461,0,3457200,0,납부,1024000,29.6193,43.4918,1070400,30.9615,catcher_llm.analysis.user_monthly_analysis
58,2026-03,3952400,100,198.6131,14.3237,0,3952400,0,쇼핑,1566700,39.6392,38.3058,1197200,30.2905,catcher_llm.analysis.user_monthly_analysis
58,2026-04,2771800,58,139.2864,-29.8705,0,2771800,0,의료,667600,24.0854,39.8766,160500,5.7905,catcher_llm.analysis.user_monthly_analysis
59,2026-01,3364000,88,180.8602,0.0,0,3364000,5800,쇼핑,1130900,33.6177,33.044,748300,22.2444,catcher_llm.analysis.user_monthly_analysis
59,2026-02,2414600,55,129.8172,-28.2224,0,2414600,10000,납부,1418500,58.7468,34.3742,3300,0.1367,catcher_llm.analysis.user_monthly_analysis
59,2026-03,3438300,99,184.8548,42.3963,0,3438300,7600,쇼핑,1529500,44.4842,44.3417,793900,23.0899,catcher_llm.analysis.user_monthly_analysis
59,2026-04,2789800,68,149.9892,-18.8611,0,2789800,14100,여가,980100,35.1316,64.277,254500,9.1225,catcher_llm.analysis.user_monthly_analysis
60,2026-01,1397700,82,279.54,0.0,0,1397700,0,납부,1060100,75.846,77.1983,445500,31.8738,catcher_llm.analysis.user_monthly_analysis
60,2026-02,1005600,59,201.12,-28.0532,0,1005600,0,납부,722800,71.8775,87.0127,227900,22.6631,catcher_llm.analysis.user_monthly_analysis
60,2026-03,1555500,83,311.1,54.6838,0,1555500,0,납부,565300,36.342,88.4603,705900,45.3809,catcher_llm.analysis.user_monthly_analysis
60,2026-04,2006400,88,401.28,28.9875,0,2006400,0,납부,1455500,72.5429,74.068,207600,10.3469,catcher_llm.analysis.user_monthly_analysis
61,2026-01,2856300,102,126.385,0.0,0,2856300,10900,쇼핑,785500,27.5006,40.9621,211400,7.4012,catcher_llm.analysis.user_monthly_analysis
61,2026-02,2706100,92,119.7389,-5.2586,0,2706100,8900,쇼핑,665900,24.6074,38.2506,451900,16.6993,catcher_llm.analysis.user_monthly_analysis
61,2026-03,2857200,82,126.4248,5.5837,0,2857200,11800,쇼핑,726200,25.4165,47.2351,346600,12.1308,catcher_llm.analysis.user_monthly_analysis
61,2026-04,3435800,86,152.0265,20.2506,0,3435800,7600,쇼핑,1727800,50.2881,45.1103,835400,24.3146,catcher_llm.analysis.user_monthly_analysis
62,2026-01,2839900,81,131.4769,0.0,0,2839900,0,납부,993900,34.9977,50.9983,294500,10.3701,catcher_llm.analysis.user_monthly_analysis
62,2026-02,3101800,70,143.6019,9.2222,0,3101800,0,의료,766100,24.6986,44.1679,51800,1.67,catcher_llm.analysis.user_monthly_analysis
62,2026-03,3325100,69,153.9398,7.199,0,3325100,0,납부,970800,29.1961,41.9416,631300,18.9859,catcher_llm.analysis.user_monthly_analysis
62,2026-04,2625300,93,121.5417,-21.046,0,2625300,0,납부,1231900,46.9242,56.9687,139200,5.3023,catcher_llm.analysis.user_monthly_analysis
63,2026-01,3920100,91,147.9283,0.0,0,3920100,0,의료,1142200,29.137,32.2568,16100,0.4107,catcher_llm.analysis.user_monthly_analysis
63,2026-02,3317400,62,125.1849,-15.3746,0,3317400,0,납부,812200,24.483,48.9208,439900,13.2604,catcher_llm.analysis.user_monthly_analysis
63,2026-03,3624500,85,136.7736,9.2572,0,3624500,0,납부,1282200,35.3759,33.8971,157500,4.3454,catcher_llm.analysis.user_monthly_analysis
63,2026-04,4138900,93,156.1849,14.1923,0,4138900,0,납부,1284200,31.0276,45.5749,965600,23.3299,catcher_llm.analysis.user_monthly_analysis
64,2026-01,3791100,70,154.7388,0.0,0,3791100,0,쇼핑,1278400,33.7211,37.4008,1297500,34.2249,catcher_llm.analysis.user_monthly_analysis
64,2026-02,3904100,79,159.351,2.9807,0,3904100,0,쇼핑,1910400,48.9332,34.5995,1618900,41.4667,catcher_llm.analysis.user_monthly_analysis
64,2026-03,3150600,96,128.5959,-19.3002,0,3150600,0,납부,972500,30.8671,40.9985,65700,2.0853,catcher_llm.analysis.user_monthly_analysis
64,2026-04,3190100,70,130.2082,1.2537,0,3190100,0,납부,953600,29.8925,55.6284,0,0.0,catcher_llm.analysis.user_monthly_analysis
65,2026-01,1267000,64,253.4,0.0,0,1267000,6800,납부,709200,55.9747,73.9621,3600,0.2841,catcher_llm.analysis.user_monthly_analysis
65,2026-02,1557600,56,311.52,22.9361,0,1557600,6500,여가,555000,35.6317,85.2915,468500,30.0783,catcher_llm.analysis.user_monthly_analysis
65,2026-03,905900,49,181.18,-41.84,0,905900,6500,납부,335900,37.0791,76.0018,0,0.0,catcher_llm.analysis.user_monthly_analysis
65,2026-04,1075600,50,215.12,18.7328,0,1075600,14500,의료,281100,26.1343,59.9851,203600,18.929,catcher_llm.analysis.user_monthly_analysis
66,2026-01,1567100,87,313.42,0.0,0,1567100,0,납부,1105900,70.5698,75.1324,3100,0.1978,catcher_llm.analysis.user_monthly_analysis
66,2026-02,939000,71,187.8,-40.0804,0,939000,0,납부,454100,48.36,61.5229,183500,19.5421,catcher_llm.analysis.user_monthly_analysis
66,2026-03,1187200,53,237.44,26.4324,0,1187200,0,납부,348700,29.3716,77.0216,128600,10.8322,catcher_llm.analysis.user_monthly_analysis
66,2026-04,1182300,61,236.46,-0.4127,0,1182300,0,납부,666200,56.3478,63.2665,219100,18.5317,catcher_llm.analysis.user_monthly_analysis
67,2026-01,2637200,92,130.5545,0.0,0,2637200,11600,납부,764100,28.9739,65.3724,246100,9.3319,catcher_llm.analysis.user_monthly_analysis
67,2026-02,2817100,82,139.4604,6.8216,0,2817100,10000,납부,957100,33.9747,49.0043,336800,11.9556,catcher_llm.analysis.user_monthly_analysis
67,2026-03,2256200,100,111.6931,-19.9105,0,2256200,7300,납부,684900,30.3564,59.3254,116300,5.1547,catcher_llm.analysis.user_monthly_analysis
67,2026-04,2227700,77,110.2822,-1.2632,0,2227700,12200,납부,553200,24.8328,40.7775,253400,11.375,catcher_llm.analysis.user_monthly_analysis
68,2026-01,4646200,71,192.7884,0.0,0,4646200,0,쇼핑,1669900,35.9412,41.4339,1455000,31.3159,catcher_llm.analysis.user_monthly_analysis
68,2026-02,3928500,72,163.0083,-15.447,0,3928500,0,쇼핑,1723200,43.8641,35.3494,1670000,42.5099,catcher_llm.analysis.user_monthly_analysis
68,2026-03,2983000,85,123.7759,-24.0677,0,2983000,0,납부,1209400,40.5431,54.9011,319400,10.7073,catcher_llm.analysis.user_monthly_analysis
68,2026-04,3512200,92,145.7344,17.7405,0,3512200,0,납부,819300,23.3273,52.3689,309600,8.815,catcher_llm.analysis.user_monthly_analysis
69,2026-01,6030700,101,241.228,0.0,0,6030700,0,쇼핑,3503000,58.0861,21.5928,3503600,58.0961,catcher_llm.analysis.user_monthly_analysis
69,2026-02,3429700,87,137.188,-43.1293,0,3429700,0,납부,1397200,40.7383,56.9933,63200,1.8427,catcher_llm.analysis.user_monthly_analysis
69,2026-03,3016500,80,120.66,-12.0477,0,3016500,0,납부,1301000,43.1295,27.9231,46700,1.5482,catcher_llm.analysis.user_monthly_analysis
69,2026-04,3241400,94,129.656,7.4557,0,3241400,0,납부,1466700,45.249,50.5862,439900,13.5713,catcher_llm.analysis.user_monthly_analysis
70,2026-01,2154900,67,124.5607,0.0,0,2154900,10800,쇼핑,460000,21.3467,51.2089,0,0.0,catcher_llm.analysis.user_monthly_analysis
70,2026-02,2046300,55,118.2832,-5.0397,0,2046300,10500,쇼핑,682000,33.3284,52.0794,321500,15.7113,catcher_llm.analysis.user_monthly_analysis
70,2026-03,1746200,64,100.9364,-14.6655,0,1746200,13200,쇼핑,558300,31.9723,41.5989,0,0.0,catcher_llm.analysis.user_monthly_analysis
70,2026-04,2813400,84,162.6243,61.1156,0,2813400,10100,쇼핑,1273800,45.2762,40.9718,582700,20.7116,catcher_llm.analysis.user_monthly_analysis
71,2026-01,5007200,82,155.9875,0.0,0,5007200,12600,납부,1911900,38.183,37.8854,0,0.0,catcher_llm.analysis.user_monthly_analysis
71,2026-02,4100900,63,127.7539,-18.0999,0,4100900,16700,쇼핑,1572100,38.3355,43.4953,1404000,34.2364,catcher_llm.analysis.user_monthly_analysis
71,2026-03,3097400,68,96.4922,-24.4702,0,3097400,8700,납부,1495800,48.2921,49.0153,0,0.0,catcher_llm.analysis.user_monthly_analysis
71,2026-04,4210100,74,131.1558,35.9237,0,4210100,8200,납부,1125900,26.7428,41.6332,451900,10.7337,catcher_llm.analysis.user_monthly_analysis
72,2026-01,4329800,74,213.2906,0.0,0,4329800,0,쇼핑,1599700,36.9463,39.7917,1293000,29.8628,catcher_llm.analysis.user_monthly_analysis
72,2026-02,3437000,86,169.3103,-20.6199,0,3437000,0,쇼핑,1752000,50.9747,18.0215,1403200,40.8263,catcher_llm.analysis.user_monthly_analysis
72,2026-03,3923400,90,193.2709,14.1519,0,3923400,0,쇼핑,1759900,44.8565,31.8015,1064200,27.1244,catcher_llm.analysis.user_monthly_analysis
72,2026-04,2985600,73,147.0739,-23.9027,0,2985600,0,납부,1250600,41.8877,39.2886,93800,3.1417,catcher_llm.analysis.user_monthly_analysis
73,2026-01,4163700,64,255.4417,0.0,0,4163700,0,쇼핑,1558100,37.421,37.1497,1956400,46.9871,catcher_llm.analysis.user_monthly_analysis
73,2026-02,3009700,88,184.6442,-27.7157,0,3009700,0,납부,1233300,40.9775,37.4722,828300,27.521,catcher_llm.analysis.user_monthly_analysis
73,2026-03,3645100,83,223.6258,21.1117,0,3645100,0,납부,1192300,32.7097,58.5169,375800,10.3097,catcher_llm.analysis.user_monthly_analysis
73,2026-04,2260400,79,138.6748,-37.988,0,2260400,0,납부,675100,29.8664,63.1304,633600,28.0304,catcher_llm.analysis.user_monthly_analysis
74,2026-01,1996400,81,109.0929,0.0,0,1996400,8000,납부,578300,28.9671,49.7245,116400,5.8305,catcher_llm.analysis.user_monthly_analysis
74,2026-02,4239100,96,231.6448,112.3372,0,4239100,10400,쇼핑,2432600,57.3848,23.9037,1909800,45.052,catcher_llm.analysis.user_monthly_analysis
74,2026-03,2180300,97,119.1421,-48.5669,0,2180300,9900,납부,719400,32.9955,37.4352,0,0.0,catcher_llm.analysis.user_monthly_analysis
74,2026-04,2234100,61,122.082,2.4676,0,2234100,7800,납부,599400,26.8296,57.1058,607800,27.2056,catcher_llm.analysis.user_monthly_analysis
75,2026-01,4346300,66,175.9636,0.0,0,4346300,0,쇼핑,1982400,45.6112,33.7505,1921200,44.2031,catcher_llm.analysis.user_monthly_analysis
75,2026-02,3499700,74,141.6883,-19.4786,0,3499700,0,납부,1010300,28.8682,52.9274,648500,18.5302,catcher_llm.analysis.user_monthly_analysis
75,2026-03,3357200,79,135.919,-4.0718,0,3357200,0,납부,1038700,30.9395,37.856,32300,0.9621,catcher_llm.analysis.user_monthly_analysis
75,2026-04,3689800,64,149.3846,9.9071,0,3689800,0,납부,1517200,41.1188,49.4932,618200,16.7543,catcher_llm.analysis.user_monthly_analysis
76,2026-01,2988900,65,122.4959,0.0,0,2988900,0,납부,804800,26.9263,38.7868,267600,8.9531,catcher_llm.analysis.user_monthly_analysis
76,2026-02,3180800,91,130.3607,6.4204,0,3180800,0,납부,1342900,42.2189,39.883,339300,10.6671,catcher_llm.analysis.user_monthly_analysis
76,2026-03,3792000,78,155.4098,19.2153,0,3792000,0,여가,923100,24.3434,58.9742,925600,24.4093,catcher_llm.analysis.user_monthly_analysis
76,2026-04,3422800,62,140.2787,-9.7363,0,3422800,0,납부,1018400,29.7534,54.9229,0,0.0,catcher_llm.analysis.user_monthly_analysis
77,2026-01,2323800,101,88.6947,0.0,0,2323800,0,쇼핑,677400,29.1505,41.0922,11200,0.482,catcher_llm.analysis.user_monthly_analysis
77,2026-02,2939900,74,112.2099,26.5126,0,2939900,0,납부,998900,33.9773,56.5053,0,0.0,catcher_llm.analysis.user_monthly_analysis
77,2026-03,3268500,75,124.7519,11.1773,0,3268500,0,여가,552200,16.8946,42.518,442400,13.5353,catcher_llm.analysis.user_monthly_analysis
77,2026-04,3777600,94,144.1832,15.576,0,3777600,0,납부,991500,26.2468,32.8621,476900,12.6244,catcher_llm.analysis.user_monthly_analysis
78,2026-01,3124400,86,126.4939,0.0,0,3124400,0,납부,1532500,49.0494,45.2599,36400,1.165,catcher_llm.analysis.user_monthly_analysis
78,2026-02,4055900,54,164.2065,29.8137,0,4055900,0,납부,1030300,25.4025,70.2483,948600,23.3882,catcher_llm.analysis.user_monthly_analysis
78,2026-03,4679700,98,189.4615,15.3801,0,4679700,0,쇼핑,1586000,33.8911,46.4154,1251900,26.7517,catcher_llm.analysis.user_monthly_analysis
78,2026-04,3816700,95,154.5223,-18.4414,0,3816700,0,의료,1176700,30.8303,23.7352,606700,15.8959,catcher_llm.analysis.user_monthly_analysis
79,2026-01,836100,64,167.22,0.0,0,836100,9500,여가,230400,27.5565,57.1104,4800,0.5741,catcher_llm.analysis.user_monthly_analysis
79,2026-02,1221200,88,244.24,46.0591,0,1221200,5500,납부,666400,54.5693,77.1209,220800,18.0806,catcher_llm.analysis.user_monthly_analysis
79,2026-03,1492200,95,298.44,22.1913,0,1492200,3100,납부,818100,54.8251,70.7546,306100,20.5133,catcher_llm.analysis.user_monthly_analysis
79,2026-04,1553100,71,310.62,4.0812,0,1553100,3100,납부,809800,52.1409,70.2144,273400,17.6035,catcher_llm.analysis.user_monthly_analysis
80,2026-01,2328700,53,150.2387,0.0,0,2328700,9500,교육,522900,22.4546,55.4258,717400,30.8069,catcher_llm.analysis.user_monthly_analysis
80,2026-02,2810600,89,181.329,20.6939,0,2810600,10100,여가,881700,31.3705,63.2392,252500,8.9838,catcher_llm.analysis.user_monthly_analysis
80,2026-03,2905000,85,187.4194,3.3587,0,2905000,14200,여가,527200,18.148,66.537,477100,16.4234,catcher_llm.analysis.user_monthly_analysis
80,2026-04,3146100,94,202.9742,8.2995,0,3146100,13400,쇼핑,1701300,54.0765,44.8142,0,0.0,catcher_llm.analysis.user_monthly_analysis
81,2026-01,3479400,70,125.6101,0.0,0,3479400,0,납부,807100,23.1965,46.8558,38200,1.0979,catcher_llm.analysis.user_monthly_analysis
81,2026-02,3497200,78,126.2527,0.5116,0,3497200,0,납부,1191900,34.0816,46.663,389300,11.1318,catcher_llm.analysis.user_monthly_analysis
81,2026-03,4563300,57,164.7401,30.4844,0,4563300,0,여가,984000,21.5633,53.7725,1342200,29.4129,catcher_llm.analysis.user_monthly_analysis
81,2026-04,7771600,84,280.5632,70.3066,0,7771600,0,쇼핑,5080600,65.3739,16.5899,4501300,57.9199,catcher_llm.analysis.user_monthly_analysis
82,2026-01,4616000,84,136.1652,0.0,0,4616000,0,쇼핑,1709400,37.0321,44.3306,717700,15.5481,catcher_llm.analysis.user_monthly_analysis
82,2026-02,4022600,77,118.6608,-12.8553,0,4022600,0,여가,1054200,26.2069,40.2053,1099600,27.3356,catcher_llm.analysis.user_monthly_analysis
82,2026-03,4554700,98,134.3569,13.2278,0,4554700,0,쇼핑,1224200,26.8777,57.6921,320200,7.0301,catcher_llm.analysis.user_monthly_analysis
82,2026-04,5013700,80,147.8968,10.0775,0,5013700,0,쇼핑,1730300,34.5114,35.5785,1272600,25.3825,catcher_llm.analysis.user_monthly_analysis
83,2026-01,1500400,87,300.08,0.0,0,1500400,0,납부,827900,55.1786,62.2967,199300,13.2831,catcher_llm.analysis.user_monthly_analysis
83,2026-02,1086500,62,217.3,-27.586,0,1086500,0,납부,410200,37.7543,86.0193,455600,41.9328,catcher_llm.analysis.user_monthly_analysis
83,2026-03,969200,49,193.84,-10.7961,0,969200,0,납부,712900,73.5555,73.3285,0,0.0,catcher_llm.analysis.user_monthly_analysis
83,2026-04,979700,69,195.94,1.0834,0,979700,0,납부,693700,70.8074,70.889,90800,9.2681,catcher_llm.analysis.user_monthly_analysis
84,2026-01,3387700,69,134.4325,0.0,0,3387700,0,의료,979700,28.9193,41.3939,812600,23.9868,catcher_llm.analysis.user_monthly_analysis
84,2026-02,3761000,91,149.246,11.0193,0,3761000,0,납부,1761500,46.8359,62.5525,32500,0.8641,catcher_llm.analysis.user_monthly_analysis
84,2026-03,3297400,63,130.8492,-12.3265,0,3297400,0,의료,954600,28.9501,36.2649,837800,25.4079,catcher_llm.analysis.user_monthly_analysis
84,2026-04,5009300,73,198.7817,51.9167,0,5009300,0,쇼핑,2327100,46.4556,27.5887,1956600,39.0593,catcher_llm.analysis.user_monthly_analysis
85,2026-01,1379000,95,275.8,0.0,0,1379000,6300,납부,752000,54.5323,65.6345,219600,15.9246,catcher_llm.analysis.user_monthly_analysis
85,2026-02,981000,63,196.2,-28.8615,0,981000,6100,납부,298900,30.4689,80.2039,0,0.0,catcher_llm.analysis.user_monthly_analysis
85,2026-03,1219900,71,243.98,24.3527,0,1219900,6600,납부,812300,66.5874,65.989,225800,18.5097,catcher_llm.analysis.user_monthly_analysis
85,2026-04,908800,52,181.76,-25.5021,0,908800,12300,납부,456500,50.2311,79.6875,9700,1.0673,catcher_llm.analysis.user_monthly_analysis
86,2026-01,1208200,76,241.64,0.0,0,1208200,0,납부,1096400,90.7466,51.7961,0,0.0,catcher_llm.analysis.user_monthly_analysis
86,2026-02,899200,61,179.84,-25.5752,0,899200,0,납부,587200,65.3025,58.452,0,0.0,catcher_llm.analysis.user_monthly_analysis
86,2026-03,1170000,62,234.0,30.1157,0,1170000,0,납부,548700,46.8974,61.8632,0,0.0,catcher_llm.analysis.user_monthly_analysis
86,2026-04,1260700,57,252.14,7.7521,0,1260700,0,납부,892300,70.7781,72.3884,144000,11.4222,catcher_llm.analysis.user_monthly_analysis
87,2026-01,1360300,68,272.06,0.0,0,1360300,0,납부,1108300,81.4747,66.7647,2800,0.2058,catcher_llm.analysis.user_monthly_analysis
87,2026-02,1502400,81,300.48,10.4462,0,1502400,0,납부,953600,63.4718,71.3525,182400,12.1406,catcher_llm.analysis.user_monthly_analysis
87,2026-03,1139200,78,227.84,-24.1747,0,1139200,0,납부,842700,73.973,69.3732,134300,11.789,catcher_llm.analysis.user_monthly_analysis
87,2026-04,1255200,67,251.04,10.1826,0,1255200,0,납부,512600,40.8381,20.5784,323200,25.7489,catcher_llm.analysis.user_monthly_analysis
88,2026-01,2158600,70,120.5922,0.0,0,2158600,0,납부,602300,27.9023,57.3057,17700,0.82,catcher_llm.analysis.user_monthly_analysis
88,2026-02,3744500,94,209.1899,73.4689,0,3744500,0,쇼핑,1445500,38.6033,31.115,1428200,38.1413,catcher_llm.analysis.user_monthly_analysis
88,2026-03,4043000,80,225.8659,7.9717,0,4043000,0,쇼핑,2100400,51.9515,31.8328,1810500,44.7811,catcher_llm.analysis.user_monthly_analysis
88,2026-04,2532300,83,141.4693,-37.3658,0,2532300,0,납부,1497900,59.1518,52.403,293500,11.5903,catcher_llm.analysis.user_monthly_analysis
89,2026-01,5648100,77,228.668,0.0,0,5648100,0,쇼핑,2561200,45.3462,43.3208,2533300,44.8523,catcher_llm.analysis.user_monthly_analysis
89,2026-02,2764900,77,111.9393,-51.0473,0,2764900,0,쇼핑,1038400,37.5565,31.9288,531000,19.205,catcher_llm.analysis.user_monthly_analysis
89,2026-03,3314000,99,134.17,19.8597,0,3314000,0,의료,924200,27.8877,28.6361,623800,18.8232,catcher_llm.analysis.user_monthly_analysis
89,2026-04,3956900,93,160.1984,19.3995,0,3956900,0,쇼핑,1509500,38.1486,42.7456,762300,19.2651,catcher_llm.analysis.user_monthly_analysis
90,2026-01,660400,62,132.08,0.0,0,660400,5300,납부,358000,54.2096,60.0545,0,0.0,catcher_llm.analysis.user_monthly_analysis
90,2026-02,813900,89,162.78,23.2435,0,813900,6000,식비,312900,38.4445,18.3192,0,0.0,catcher_llm.analysis.user_monthly_analysis
