멤버 id,id,사용 금액,사용 시간,결제 내역,결제 장소 (가맹점 여부),할부 여부,할부 개월,할부 무/유이자 여부,거래 상태 (승인 / 취소),해외 결제,업종 카테고리,결제 방식 (온/오프라인)
2,20137,14038,2024-02-08 10:13,일반식당,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
2,20138,13257,2024-02-09 12:59,투썸플레이스,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
2,20139,14722,2024-02-09 16:17,마트/편의점,Y,N,0,-,승인,N,생활,오프라인 - 삼성페이
2,20140,11833,2024-02-10 13:57,사내식당,Y,N,0,-,승인,N,식비,오프라인 - 실물카드
2,20141,10574,2024-02-10 22:50,마트/편의점,Y,N,0,-,승인,N,생활,오프라인 - 카카오페이
2,20142,12199,2024-02-12 10:37,사내식당,Y,N,0,-,승인,N,식비,오프라인 - 실물카드
2,20143,9597,2024-02-12 20:38,마트/편의점,Y,N,0,-,승인,N,생활,오프라인 - 삼성페이
2,20144,11775,2024-02-14 10:31,투썸플레이스,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
2,20145,15225,2024-02-14 16:49,마트/편의점,Y,N,0,-,승인,N,생활,오프라인 - 카카오페이
2,20146,10528,2024-02-17 10:52,스타벅스,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
2,20147,29597,2024-02-17 17:52,마트/편의점,Y,N,0,-,승인,N,생활,오프라인 - 삼성페이
2,20148,14448,2024-02-19 09:32,일반식당,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
2,20149,12713,2024-02-20 08:44,일반식당,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
2,20150,19589,2024-02-20 23:36,마트/편의점,Y,N,0,-,승인,N,생활,오프라인 - 카카오페이
2,20151,13402,2024-02-21 08:01,투썸플레이스,Y,N,0,-,승인,N,식비,오프라인 - 실물카드
2,20152,22741,2024-02-21 18:39,마트/편의점,Y,N,0,-,승인,N,생활,오프라인 - 카카오페이
2,20153,14016,2024-02-22 09:56,일반식당,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
2,20154,13369,2024-02-23 14:13,일반식당,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
2,20155,10543,2024-02-24 12:47,투썸플레이스,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
2,20156,8043,2024-02-24 16:32,마트/편의점,Y,N,0,-,승인,N,생활,오프라인 - 카카오페이
2,20157,11606,2024-02-25 18:09,마트/편의점,Y,N,0,-,승인,N,생활,오프라인 - 삼성페이
2,20158,11322,2024-02-26 08:13,투썸플레이스,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
2,20159,20726,2024-02-26 23:09,마트/편의점,Y,N,0,-,승인,N,생활,오프라인 - 삼성페이
2,20160,13143,2024-02-27 14:26,사내식당,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
2,20161,12155,2024-02-28 13:15,투썸플레이스,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
2,20162,6708,2024-02-28 15:47,마트/편의점,Y,N,0,-,승인,N,생활,오프라인 - 삼성페이
2,20163,13547,2024-02-29 11:31,스타벅스,Y,N,0,-,승인,N,식비,오프라인 - 실물카드
2,20164,16819,2024-02-29 22:11,마트/편의점,Y,N,0,-,승인,N,생활,오프라인 - 삼성페이
2,20165,11202,2024-03-01 11:32,사내식당,Y,N,0,-,승인,N,식비,오프라인 - 실물카드
2,20166,10803,2024-03-01 22:41,마트/편의점,Y,N,0,-,승인,N,생활,오프라인 - 삼성페이
2,20167,13343,2024-03-02 12:23,일반식당,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
2,20168,10016,2024-03-02 20:01,마트/편의점,Y,N,0,-,승인,N,생활,오프라인 - 카카오페이
2,20169,12527,2024-03-03 12:05,일반식당,Y,N,0,-,승인,N,식비,오프라인 - 실물카드
2,20170,13471,2024-03-04 14:24,투썸플레이스,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
2,20171,21518,2024-03-04 19:20,마트/편의점,Y,N,0,-,승인,N,생활,오프라인 - 카카오페이
2,20172,13391,2024-03-05 12:02,투썸플레이스,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
2,20173,17004,2024-03-05 23:49,마트/편의점,Y,N,0,-,승인,N,생활,오프라인 - 삼성페이
2,20174,11203,2024-03-06 11:03,사내식당,Y,N,0,-,승인,N,식비,오프라인 - 실물카드
2,20175,12968,2024-03-06 19:34,마트/편의점,Y,N,0,-,승인,N,생활,오프라인 - 카카오페이
2,20176,10316,2024-03-07 08:40,스타벅스,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
2,20177,28545,2024-03-07 17:05,마트/편의점,Y,N,0,-,승인,N,생활,오프라인 - 카카오페이
2,20178,14559,2024-03-08 13:20,사내식당,Y,N,0,-,승인,N,식비,오프라인 - 실물카드
2,20179,12310,2024-03-09 12:04,사내식당,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
2,20180,18216,2024-03-10 15:15,마트/편의점,Y,N,0,-,승인,N,생활,오프라인 - 삼성페이
2,20181,21532,2024-03-11 18:23,마트/편의점,Y,N,0,-,승인,N,생활,오프라인 - 카카오페이
2,20182,13175,2024-03-12 14:34,투썸플레이스,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
2,20183,24608,2024-03-12 20:07,마트/편의점,Y,N,0,-,승인,N,생활,오프라인 - 카카오페이
2,20184,11614,2024-03-13 11:27,사내식당,Y,N,0,-,승인,N,식비,오프라인 - 실물카드
2,20185,11846,2024-03-14 14:29,스타벅스,Y,N,0,-,승인,N,식비,오프라인 - 실물카드
2,20186,23400,2024-03-14 21:27,마트/편의점,Y,N,0,-,승인,N,생활,오프라인 - 삼성페이
2,20187,22041,2024-03-16 18:45,마트/편의점,Y,N,0,-,승인,N,생활,오프라인 - 카카오페이
2,20188,11679,2024-03-17 14:52,일반식당,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
2,20189,6438,2024-03-17 22:42,마트/편의점,Y,N,0,-,승인,N,생활,오프라인 - 삼성페이
2,20190,9649,2024-03-18 09:46,사내식당,Y,N,0,-,승인,N,식비,오프라인 - 실물카드
2,20191,9186,2024-03-20 14:20,투썸플레이스,Y,N,0,-,승인,N,식비,오프라인 - 실물카드
2,20192,11283,2024-03-20 17:01,마트/편의점,Y,N,0,-,승인,N,생활,오프라인 - 카카오페이
2,20193,17595,2024-03-21 19:35,마트/편의점,Y,N,0,-,승인,N,생활,오프라인 - 카카오페이
2,20194,13456,2024-03-22 10:19,사내식당,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
2,20195,14548,2024-03-23 10:44,일반식당,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
2,20196,10885,2024-03-23 15:48,마트/편의점,Y,N,0,-,승인,N,생활,오프라인 - 삼성페이
2,20197,20697,2024-03-24 19:35,마트/편의점,Y,N,0,-,승인,N,생활,오프라인 - 삼성페이
2,20198,12760,2024-03-25 08:17,일반식당,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
2,20199,12192,2024-03-26 10:39,투썸플레이스,Y,N,0,-,승인,N,식비,오프라인 - 실물카드
2,20200,11043,2024-03-27 11:35,스타벅스,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
2,20201,28765,2024-03-28 23:27,마트/편의점,Y,N,0,-,승인,N,생활,오프라인 - 삼성페이
2,20202,10786,2024-03-29 09:55,사내식당,Y,N,0,-,승인,N,식비,오프라인 - 실물카드
2,20203,11662,2024-03-29 17:10,마트/편의점,Y,N,0,-,승인,N,생활,오프라인 - 카카오페이
2,20204,13352,2024-03-30 08:29,사내식당,Y,N,0,-,승인,N,식비,오프라인 - 실물카드
2,20205,10252,2024-03-31 10:47,스타벅스,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
3,20206,5733,2024-01-01 08:27,편의점,Y,N,0,-,승인,N,식비,오프라인 - 실물카드
3,20207,7483,2024-01-02 11:52,학식,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
3,20208,8336,2024-01-03 10:09,김밥천국,Y,N,0,-,승인,N,식비,오프라인 - 실물카드
3,20209,8416,2024-01-04 08:04,학식,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
3,20210,12068,2024-01-04 22:20,마트/편의점,Y,N,0,-,승인,N,생활,오프라인 - 삼성페이
3,20211,8982,2024-01-05 12:21,편의점,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
3,20212,5128,2024-01-06 16:44,마트/편의점,Y,N,0,-,승인,N,생활,오프라인 - 삼성페이
3,20213,8654,2024-01-07 13:25,메가커피,Y,N,0,-,승인,N,식비,오프라인 - 실물카드
3,20214,10385,2024-01-07 22:53,마트/편의점,Y,N,0,-,승인,N,생활,오프라인 - 카카오페이
3,20215,5064,2024-01-08 10:04,김밥천국,Y,N,0,-,승인,N,식비,오프라인 - 실물카드
3,20216,4684,2024-01-09 08:50,편의점,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
3,20217,20729,2024-01-09 20:27,마트/편의점,Y,N,0,-,승인,N,생활,오프라인 - 삼성페이
3,20218,7185,2024-01-10 08:51,김밥천국,Y,N,0,-,승인,N,식비,오프라인 - 실물카드
3,20219,29869,2024-01-10 18:32,마트/편의점,Y,N,0,-,승인,N,생활,오프라인 - 카카오페이
3,20220,7752,2024-01-13 11:39,메가커피,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
3,20221,5861,2024-01-15 23:24,마트/편의점,Y,N,0,-,승인,N,생활,오프라인 - 카카오페이
3,20222,5361,2024-01-18 11:12,김밥천국,Y,N,0,-,승인,N,식비,오프라인 - 실물카드
3,20223,6005,2024-01-19 09:44,학식,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
3,20224,6782,2024-01-20 11:18,편의점,Y,N,0,-,승인,N,식비,오프라인 - 실물카드
3,20225,8570,2024-01-21 14:38,편의점,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
3,20226,9105,2024-01-21 16:25,마트/편의점,Y,N,0,-,승인,N,생활,오프라인 - 삼성페이
3,20227,8404,2024-01-22 13:38,메가커피,Y,N,0,-,승인,N,식비,오프라인 - 실물카드
3,20228,4521,2024-01-23 14:12,학식,Y,N,0,-,승인,N,식비,오프라인 - 실물카드
3,20229,4812,2024-01-25 09:27,메가커피,Y,N,0,-,승인,N,식비,오프라인 - 실물카드
3,20230,22678,2024-01-25 19:42,마트/편의점,Y,N,0,-,승인,N,생활,오프라인 - 카카오페이
3,20231,6648,2024-01-26 22:59,마트/편의점,Y,N,0,-,승인,N,생활,오프라인 - 삼성페이
3,20232,4999,2024-01-27 09:07,편의점,Y,N,0,-,승인,N,식비,오프라인 - 실물카드
3,20233,14366,2024-01-27 18:26,마트/편의점,Y,N,0,-,승인,N,생활,오프라인 - 삼성페이
3,20234,5790,2024-01-28 13:33,메가커피,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
3,20235,8185,2024-01-29 10:56,편의점,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
3,20236,10466,2024-01-29 17:56,마트/편의점,Y,N,0,-,승인,N,생활,오프라인 - 카카오페이
3,20237,4530,2024-01-31 08:29,편의점,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
3,20238,5976,2024-02-01 11:42,김밥천국,Y,N,0,-,승인,N,식비,오프라인 - 실물카드
3,20239,28815,2024-02-01 22:22,마트/편의점,Y,N,0,-,승인,N,생활,오프라인 - 삼성페이
3,20240,5626,2024-02-02 09:25,학식,Y,N,0,-,승인,N,식비,오프라인 - 실물카드
3,20241,5803,2024-02-03 14:20,김밥천국,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
3,20242,8487,2024-02-04 10:15,김밥천국,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
3,20243,4732,2024-02-05 13:49,학식,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
3,20244,6376,2024-02-06 09:19,학식,Y,N,0,-,승인,N,식비,오프라인 - 실물카드
3,20245,8129,2024-02-07 11:16,메가커피,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
3,20246,8112,2024-02-08 10:15,편의점,Y,N,0,-,승인,N,식비,오프라인 - 실물카드
3,20247,5334,2024-02-09 12:03,편의점,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
3,20248,28363,2024-02-10 18:24,마트/편의점,Y,N,0,-,승인,N,생활,오프라인 - 삼성페이
3,20249,4517,2024-02-12 10:49,편의점,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
3,20250,8904,2024-02-13 13:41,학식,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
3,20251,23396,2024-02-13 23:47,마트/편의점,Y,N,0,-,승인,N,생활,오프라인 - 삼성페이
3,20252,5148,2024-02-14 13:28,학식,Y,N,0,-,승인,N,식비,오프라인 - 실물카드
3,20253,19778,2024-02-14 17:56,마트/편의점,Y,N,0,-,승인,N,생활,오프라인 - 카카오페이
3,20254,8612,2024-02-16 12:32,김밥천국,Y,N,0,-,승인,N,식비,오프라인 - 실물카드
3,20255,29669,2024-02-16 16:50,마트/편의점,Y,N,0,-,승인,N,생활,오프라인 - 삼성페이
3,20256,6977,2024-02-19 09:53,학식,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
3,20257,26199,2024-02-19 21:55,마트/편의점,Y,N,0,-,승인,N,생활,오프라인 - 삼성페이
3,20258,5022,2024-02-20 13:57,편의점,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
3,20259,6661,2024-02-21 09:47,메가커피,Y,N,0,-,승인,N,식비,오프라인 - 실물카드
3,20260,17377,2024-02-21 17:15,마트/편의점,Y,N,0,-,승인,N,생활,오프라인 - 카카오페이
3,20261,5989,2024-02-23 12:38,김밥천국,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
3,20262,16645,2024-02-23 19:43,마트/편의점,Y,N,0,-,승인,N,생활,오프라인 - 삼성페이
3,20263,7993,2024-02-24 11:18,편의점,Y,N,0,-,승인,N,식비,오프라인 - 실물카드
3,20264,6912,2024-02-25 14:22,편의점,Y,N,0,-,승인,N,식비,오프라인 - 실물카드
3,20265,10960,2024-02-25 22:23,마트/편의점,Y,N,0,-,승인,N,생활,오프라인 - 삼성페이
3,20266,5036,2024-02-26 12:03,메가커피,Y,N,0,-,승인,N,식비,오프라인 - 실물카드
3,20267,5431,2024-02-26 22:28,마트/편의점,Y,N,0,-,승인,N,생활,오프라인 - 카카오페이
3,20268,8067,2024-02-27 22:12,마트/편의점,Y,N,0,-,승인,N,생활,오프라인 - 카카오페이
3,20269,21609,2024-02-28 20:50,마트/편의점,Y,N,0,-,승인,N,생활,오프라인 - 삼성페이
3,20270,8790,2024-02-29 11:55,편의점,Y,N,0,-,승인,N,식비,오프라인 - 실물카드
3,20271,8047,2024-03-01 14:48,편의점,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
3,20272,23423,2024-03-01 18:44,마트/편의점,Y,N,0,-,승인,N,생활,오프라인 - 삼성페이
3,20273,5993,2024-03-02 08:47,편의점,Y,N,0,-,승인,N,식비,오프라인 - 실물카드
3,20274,6784,2024-03-03 14:39,학식,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
3,20275,15550,2024-03-04 19:02,마트/편의점,Y,N,0,-,승인,N,생활,오프라인 - 삼성페이
3,20276,7963,2024-03-05 11:12,학식,Y,N,0,-,승인,N,식비,오프라인 - 실물카드
3,20277,15088,2024-03-05 23:07,마트/편의점,Y,N,0,-,승인,N,생활,오프라인 - 삼성페이
3,20278,7641,2024-03-06 13:56,김밥천국,Y,N,0,-,승인,N,식비,오프라인 - 실물카드
3,20279,24565,2024-03-06 17:13,마트/편의점,Y,N,0,-,승인,N,생활,오프라인 - 카카오페이
3,20280,7866,2024-03-07 09:16,김밥천국,Y,N,0,-,승인,N,식비,오프라인 - 실물카드
3,20281,4735,2024-03-08 09:17,메가커피,Y,N,0,-,승인,N,식비,오프라인 - 실물카드
3,20282,14860,2024-03-08 16:05,마트/편의점,Y,N,0,-,승인,N,생활,오프라인 - 카카오페이
3,20283,7225,2024-03-09 13:08,편의점,Y,N,0,-,승인,N,식비,오프라인 - 실물카드
3,20284,5003,2024-03-09 17:54,마트/편의점,Y,N,0,-,승인,N,생활,오프라인 - 삼성페이
3,20285,4681,2024-03-10 10:41,편의점,Y,N,0,-,승인,N,식비,오프라인 - 실물카드
3,20286,4935,2024-03-11 08:08,학식,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
3,20287,29352,2024-03-11 23:08,마트/편의점,Y,N,0,-,승인,N,생활,오프라인 - 카카오페이
3,20288,6584,2024-03-12 12:38,학식,Y,N,0,-,승인,N,식비,오프라인 - 실물카드
3,20289,28329,2024-03-12 18:43,마트/편의점,Y,N,0,-,승인,N,생활,오프라인 - 카카오페이
3,20290,7835,2024-03-13 12:59,김밥천국,Y,N,0,-,승인,N,식비,오프라인 - 실물카드
3,20291,23384,2024-03-13 16:36,마트/편의점,Y,N,0,-,승인,N,생활,오프라인 - 카카오페이
3,20292,8089,2024-03-14 08:53,학식,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
3,20293,21027,2024-03-14 21:35,마트/편의점,Y,N,0,-,승인,N,생활,오프라인 - 카카오페이
3,20294,4525,2024-03-15 09:05,학식,Y,N,0,-,승인,N,식비,오프라인 - 실물카드
3,20295,15004,2024-03-15 18:21,마트/편의점,Y,N,0,-,승인,N,생활,오프라인 - 카카오페이
3,20296,6774,2024-03-16 10:58,메가커피,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
3,20297,6841,2024-03-17 14:30,김밥천국,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
3,20298,6862,2024-03-18 11:01,메가커피,Y,N,0,-,승인,N,식비,오프라인 - 실물카드
3,20299,6877,2024-03-19 11:45,편의점,Y,N,0,-,승인,N,식비,오프라인 - 실물카드
3,20300,26471,2024-03-19 16:56,마트/편의점,Y,N,0,-,승인,N,생활,오프라인 - 카카오페이
3,20301,5397,2024-03-20 14:05,학식,Y,N,0,-,승인,N,식비,오프라인 - 실물카드
3,20302,23470,2024-03-20 22:07,마트/편의점,Y,N,0,-,승인,N,생활,오프라인 - 삼성페이
3,20303,6833,2024-03-21 14:56,김밥천국,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
3,20304,9338,2024-03-21 21:27,마트/편의점,Y,N,0,-,승인,N,생활,오프라인 - 카카오페이
3,20305,25339,2024-03-22 16:07,마트/편의점,Y,N,0,-,승인,N,생활,오프라인 - 카카오페이
3,20306,5820,2024-03-23 14:30,메가커피,Y,N,0,-,승인,N,식비,오프라인 - 실물카드
3,20307,11714,2024-03-23 17:03,마트/편의점,Y,N,0,-,승인,N,생활,오프라인 - 카카오페이
3,20308,7874,2024-03-24 10:59,메가커피,Y,N,0,-,승인,N,식비,오프라인 - 실물카드
3,20309,7165,2024-03-25 09:27,메가커피,Y,N,0,-,승인,N,식비,오프라인 - 실물카드
3,20310,15841,2024-03-25 19:07,마트/편의점,Y,N,0,-,승인,N,생활,오프라인 - 카카오페이
3,20311,5901,2024-03-26 12:18,메가커피,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
3,20312,7680,2024-03-28 08:03,학식,Y,N,0,-,승인,N,식비,오프라인 - 실물카드
3,20313,6843,2024-03-30 11:01,편의점,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
3,20314,4882,2024-03-31 10:11,메가커피,Y,N,0,-,승인,N,식비,오프라인 - 실물카드
4,20315,13349,2024-01-01 14:57,사내식당,Y,N,0,-,승인,N,식비,오프라인 - 실물카드
4,20316,17324,2024-01-01 15:52,넷플릭스,Y,N,0,-,승인,N,문화,온라인 - 네이버페이
4,20317,9555,2024-01-02 09:04,일반식당,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
4,20318,9105,2024-01-03 09:57,일반식당,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
4,20319,14079,2024-01-04 09:02,일반식당,Y,N,0,-,승인,N,식비,오프라인 - 실물카드
4,20320,17059,2024-01-04 19:08,유튜브,Y,N,0,-,승인,N,문화,온라인 - 네이버페이
4,20321,14014,2024-01-05 14:10,스타벅스,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
4,20322,10954,2024-01-07 14:33,일반식당,Y,N,0,-,승인,N,식비,오프라인 - 실물카드
4,20323,9665,2024-01-07 22:23,왓챠,Y,N,0,-,승인,N,문화,온라인 - 네이버페이
4,20324,9517,2024-01-08 11:37,일반식당,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
4,20325,11072,2024-01-08 22:44,왓챠,Y,N,0,-,승인,N,문화,온라인 - 네이버페이
4,20326,14078,2024-01-09 10:26,투썸플레이스,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
4,20327,13866,2024-01-10 20:23,왓챠,Y,N,0,-,승인,N,문화,온라인 - 네이버페이
4,20328,13766,2024-01-12 12:52,일반식당,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
4,20329,17891,2024-01-12 23:46,왓챠,Y,N,0,-,승인,N,문화,온라인 - 네이버페이
4,20330,9020,2024-01-15 13:44,일반식당,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
4,20331,14526,2024-01-16 12:11,투썸플레이스,Y,N,0,-,승인,N,식비,오프라인 - 실물카드
4,20332,10778,2024-01-17 09:10,스타벅스,Y,N,0,-,승인,N,식비,오프라인 - 실물카드
4,20333,11584,2024-01-17 17:46,왓챠,Y,N,0,-,승인,N,문화,온라인 - 네이버페이
4,20334,13310,2024-01-18 13:05,일반식당,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
4,20335,9740,2024-01-18 22:45,유튜브,Y,N,0,-,승인,N,문화,온라인 - 네이버페이
4,20336,13330,2024-01-19 14:27,일반식당,Y,N,0,-,승인,N,식비,오프라인 - 실물카드
4,20337,15022,2024-01-19 21:58,유튜브,Y,N,0,-,승인,N,문화,온라인 - 네이버페이
4,20338,14762,2024-01-20 12:54,일반식당,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
4,20339,9002,2024-01-21 08:49,일반식당,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
4,20340,9828,2024-01-21 15:01,왓챠,Y,N,0,-,승인,N,문화,온라인 - 네이버페이
4,20341,13357,2024-01-22 10:32,스타벅스,Y,N,0,-,승인,N,식비,오프라인 - 실물카드
4,20342,10976,2024-01-22 17:41,왓챠,Y,N,0,-,승인,N,문화,온라인 - 네이버페이
4,20343,14983,2024-01-23 14:59,스타벅스,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
4,20344,13575,2024-01-24 11:38,투썸플레이스,Y,N,0,-,승인,N,식비,오프라인 - 실물카드
4,20345,12534,2024-01-24 16:55,왓챠,Y,N,0,-,승인,N,문화,온라인 - 네이버페이
4,20346,10311,2024-01-25 13:57,투썸플레이스,Y,N,0,-,승인,N,식비,오프라인 - 실물카드
4,20347,12702,2024-01-26 12:42,투썸플레이스,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
4,20348,18973,2024-01-26 15:57,유튜브,Y,N,0,-,승인,N,문화,온라인 - 네이버페이
4,20349,13156,2024-01-27 11:23,사내식당,Y,N,0,-,승인,N,식비,오프라인 - 실물카드
4,20350,9861,2024-01-28 18:03,유튜브,Y,N,0,-,승인,N,문화,온라인 - 네이버페이
4,20351,11371,2024-01-29 12:55,일반식당,Y,N,0,-,승인,N,식비,오프라인 - 실물카드
4,20352,11666,2024-01-30 13:28,사내식당,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
4,20353,12519,2024-01-31 14:08,사내식당,Y,N,0,-,승인,N,식비,오프라인 - 실물카드
4,20354,13397,2024-02-02 08:55,일반식당,Y,N,0,-,승인,N,식비,오프라인 - 실물카드
4,20355,11927,2024-02-03 14:59,투썸플레이스,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
4,20356,9853,2024-02-04 08:34,사내식당,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
4,20357,13314,2024-02-05 10:22,스타벅스,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
4,20358,18928,2024-02-05 18:24,넷플릭스,Y,N,0,-,승인,N,문화,온라인 - 네이버페이
4,20359,10525,2024-02-06 10:30,사내식당,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
4,20360,14891,2024-02-07 10:42,투썸플레이스,Y,N,0,-,승인,N,식비,오프라인 - 실물카드
4,20361,10411,2024-02-07 23:16,왓챠,Y,N,0,-,승인,N,문화,온라인 - 네이버페이
4,20362,13836,2024-02-08 14:33,투썸플레이스,Y,N,0,-,승인,N,식비,오프라인 - 실물카드
4,20363,11872,2024-02-09 20:44,왓챠,Y,N,0,-,승인,N,문화,온라인 - 네이버페이
4,20364,14631,2024-02-10 10:31,사내식당,Y,N,0,-,승인,N,식비,오프라인 - 실물카드
4,20365,9115,2024-02-11 10:33,투썸플레이스,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
4,20366,14579,2024-02-12 10:55,스타벅스,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
4,20367,11774,2024-02-13 12:40,일반식당,Y,N,0,-,승인,N,식비,오프라인 - 실물카드
4,20368,12051,2024-02-14 12:21,일반식당,Y,N,0,-,승인,N,식비,오프라인 - 실물카드
4,20369,14546,2024-02-15 13:35,투썸플레이스,Y,N,0,-,승인,N,식비,오프라인 - 실물카드
4,20370,17541,2024-02-15 22:15,넷플릭스,Y,N,0,-,승인,N,문화,온라인 - 네이버페이
4,20371,11653,2024-02-16 14:53,일반식당,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
4,20372,16955,2024-02-16 22:43,넷플릭스,Y,N,0,-,승인,N,문화,온라인 - 네이버페이
4,20373,12875,2024-02-17 09:44,사내식당,Y,N,0,-,승인,N,식비,오프라인 - 실물카드
4,20374,17722,2024-02-17 21:21,왓챠,Y,N,0,-,승인,N,문화,온라인 - 네이버페이
4,20375,9366,2024-02-18 13:19,일반식당,Y,N,0,-,승인,N,식비,오프라인 - 실물카드
4,20376,12212,2024-02-19 11:58,스타벅스,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
4,20377,14197,2024-02-20 09:26,일반식당,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
4,20378,11176,2024-02-21 10:33,일반식당,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
4,20379,10275,2024-02-22 10:59,일반식당,Y,N,0,-,승인,N,식비,오프라인 - 실물카드
4,20380,14959,2024-02-23 08:19,일반식당,Y,N,0,-,승인,N,식비,오프라인 - 실물카드
4,20381,16745,2024-02-23 15:09,유튜브,Y,N,0,-,승인,N,문화,온라인 - 네이버페이
4,20382,14944,2024-02-24 21:23,유튜브,Y,N,0,-,승인,N,문화,온라인 - 네이버페이
4,20383,9010,2024-02-25 08:16,투썸플레이스,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
4,20384,14849,2024-02-26 08:00,스타벅스,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
4,20385,10960,2024-02-27 12:52,일반식당,Y,N,0,-,승인,N,식비,오프라인 - 실물카드
4,20386,11972,2024-02-28 11:48,사내식당,Y,N,0,-,승인,N,식비,오프라인 - 실물카드
4,20387,13438,2024-02-28 23:27,유튜브,Y,N,0,-,승인,N,문화,온라인 - 네이버페이
4,20388,14954,2024-02-29 10:33,일반식당,Y,N,0,-,승인,N,식비,오프라인 - 실물카드
4,20389,17164,2024-02-29 22:43,왓챠,Y,N,0,-,승인,N,문화,온라인 - 네이버페이
4,20390,12259,2024-03-02 08:43,투썸플레이스,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
4,20391,11367,2024-03-03 10:18,일반식당,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
